"","subject","trial","vocoded","mean_pupil"
"4494","Eye_31",33,"V6",0.00511438004160549
"4495","Eye_31",34,"V6",0.000589676230721132
"4496","Eye_31",35,"V6",0.100707887441041
"4497","Eye_31",36,"V6",0.0251941879578861
"4498","Eye_31",37,"NS",-0.000946794685396608
"4499","Eye_31",38,"NS",0.115555102580905
"4500","Eye_31",39,"NS",-0.0649074880387016
"4501","Eye_31",40,"NS",0.000987699277140171
"4502","Eye_31",41,"NS",-0.0212802752373066
"4503","Eye_31",42,"NS",-0.0326537791481376
"4504","Eye_31",43,"NS",0.0344761420441776
"4505","Eye_31",44,"NS",-0.0413080363690369
"4506","Eye_31",45,"NS",-0.0605909308138932
"4507","Eye_31",46,"NS",0.193757317164009
"4508","Eye_31",47,"NS",0.0199516861184092
"4509","Eye_31",48,"NS",-0.0319169215909827
"4510","Eye_31",49,"NS",-0.0250745643133155
"4511","Eye_31",50,"NS",-0.0541623244943327
"4512","Eye_31",51,"NS",-0.0637824586766786
"4513","Eye_31",52,"NS",0.0630360148723376
"4514","Eye_31",53,"NS",0.0143479536000497
"4515","Eye_31",54,"NS",-0.000562949297148026
"4516","Eye_31",55,"NS",-0.0760752490026793
"4517","Eye_31",56,"NS",-0.146424117493197
"4518","Eye_31",57,"NS",-0.0280054546825669
"4519","Eye_31",58,"NS",-0.0669942455053775
"4520","Eye_31",59,"NS",0.102638061400682
"4521","Eye_31",60,"NS",0.0735235482288246
"4522","Eye_31",61,"NS",-0.0418178526277892
"4523","Eye_31",62,"NS",0.0150943076655959
"4524","Eye_31",63,"NS",0.0481130334749601
"4525","Eye_31",64,"NS",-0.0354902808583231
"4526","Eye_31",65,"NS",-0.0610884483865342
"4527","Eye_31",66,"NS",0.127220226780819
"4528","Eye_31",67,"NS",-0.0592525295935717
"4529","Eye_31",68,"NS",-0.175544979936942
"4530","Eye_31",69,"V6",-0.0371745912548089
"4531","Eye_31",70,"V6",-0.0688832090294664
"4532","Eye_31",71,"V6",-0.0325955583230902
"4533","Eye_31",72,"V6",-0.125472117590794
"4534","Eye_31",73,"V6",-0.0530322756529342
"4535","Eye_31",74,"V6",0.041844889202229
"4536","Eye_31",75,"V6",0.0476383133763392
"4537","Eye_31",76,"V6",-0.058576459202096
"4538","Eye_31",77,"V6",-0.0408841571115661
"4539","Eye_31",78,"V6",-0.0615016114843435
"4540","Eye_31",79,"V6",0.0526170969149589
"4541","Eye_31",80,"V6",0.0589512925143154
"4542","Eye_31",81,"V6",0.0453140966265096
"4543","Eye_31",82,"V6",-0.0666731952570472
"4544","Eye_31",83,"V6",-0.0700866109927303
"4545","Eye_31",84,"V6",-0.042907590898
"4546","Eye_31",85,"V6",0.0356493945143881
"4547","Eye_31",86,"V6",-0.0444917688668353
"4548","Eye_31",87,"V6",-0.0376907899599227
"4549","Eye_31",88,"V6",0.0497386892793153
"4550","Eye_31",89,"V6",-0.0780738283911959
"4551","Eye_31",90,"V6",0.0368817464949811
"4552","Eye_31",91,"V6",0.00584438850276191
"4553","Eye_31",92,"V6",-0.0417966385103757
"4554","Eye_31",93,"V6",-0.108324914947822
"4555","Eye_31",94,"V6",-0.0514524079913963
"4556","Eye_31",95,"V6",0.00786986227038457
"4557","Eye_31",96,"V6",0.00175809766531928
"4558","Eye_31",97,"V6",-0.0420765757418132
"4559","Eye_31",98,"V6",-0.0118174351566798
"4560","Eye_31",99,"V6",-0.131688306412342
"4561","Eye_31",100,"V6",0.0123957242476127
"4562","Eye_31",101,"NS",-0.0078031844170123
"4563","Eye_31",102,"NS",0.0378357114347141
"4564","Eye_31",103,"NS",-0.0495505955654188
"4565","Eye_31",104,"NS",-0.0879053196250918
"4566","Eye_31",105,"NS",0.00539038138436092
"4567","Eye_31",106,"NS",-0.159449343185046
"4568","Eye_31",107,"NS",-0.041523415940199
"4569","Eye_31",108,"NS",-0.0541694514713017
"4570","Eye_31",109,"NS",-0.0548729190550263
"4571","Eye_31",110,"NS",-0.119659821245174
"4572","Eye_31",111,"NS",0.0620526802127649
"4573","Eye_31",112,"NS",-0.0933633075136196
"4574","Eye_31",113,"NS",0.0478178379204305
"4575","Eye_31",115,"NS",-0.0577727579812987
"4576","Eye_31",116,"NS",-0.0554717005209944
"4577","Eye_31",117,"NS",-0.0102328582287284
"4578","Eye_31",118,"NS",0.120458225438707
"4579","Eye_31",119,"NS",-0.0894584107813114
"4580","Eye_31",120,"NS",0.010521449381843
"4581","Eye_31",121,"NS",0.00951374605158005
"4582","Eye_31",122,"NS",0.128622212006847
"4583","Eye_31",123,"NS",-0.0619924549639093
"4584","Eye_31",124,"NS",-0.0198216305133078
"4585","Eye_31",125,"NS",-0.0305479066413462
"4586","Eye_31",126,"NS",0.0415687406882311
"4587","Eye_31",127,"NS",-0.159810443557051
"4588","Eye_31",128,"NS",-0.069254693835232
"4589","Eye_31",129,"NS",-0.0130861781988971
"4590","Eye_31",130,"NS",0.0450388968550459
"4591","Eye_31",131,"NS",-0.0900401790750284
"4592","Eye_31",132,"NS",0.091597093237501
"4593","Eye_31",133,"V6",-0.0213183561138542
"4594","Eye_31",134,"V6",-0.0553915387396509
"4595","Eye_31",135,"V6",-0.0398392946992976
"4596","Eye_31",136,"V6",0.0808710784581782
"4597","Eye_31",137,"V6",0.104606260858536
"4598","Eye_31",138,"V6",-0.0916217536543412
"4599","Eye_31",139,"V6",-0.0866020035200896
"4600","Eye_31",140,"V6",-0.00167470942374409
"4601","Eye_31",141,"V6",-0.108899600846388
"4602","Eye_31",142,"V6",-0.0492100345631968
"4603","Eye_31",143,"V6",-0.0861663005286048
"4604","Eye_31",144,"V6",-0.00948610554818727
"4605","Eye_31",145,"V6",0.0699556502514482
"4606","Eye_31",146,"V6",-0.00511668125938664
"4607","Eye_31",147,"V6",0.00672341539072763
"4608","Eye_31",148,"V6",-0.0456955597150876
"4609","Eye_31",149,"V6",0.0641511307069477
"4610","Eye_31",150,"V6",-0.0468610292754615
"4611","Eye_31",151,"V6",-0.021340536507142
"4612","Eye_31",152,"V6",-0.0873689382968358
"4613","Eye_31",153,"V6",-0.00568860852207718
"4614","Eye_31",154,"V6",-0.0550760834010023
"4615","Eye_31",155,"V6",0.0602773869432044
"4616","Eye_31",156,"V6",0.00548095127987756
"4617","Eye_31",157,"V6",0.00873786159094055
"4618","Eye_31",158,"V6",-0.165327164461853
"4619","Eye_31",159,"V6",-0.0078549078152779
"4620","Eye_31",160,"V6",-0.129591177423068
"4621","Eye_31",161,"V6",0.030976242087887
"4622","Eye_31",162,"V6",0.00744464195427004
"4623","Eye_31",163,"V6",-0.0919194165295208
"4624","Eye_31",164,"V6",-0.0453017393960722
"4625","Eye_31",165,"NS",-0.0520132780389289
"4626","Eye_31",166,"NS",-0.0327605595867085
"4627","Eye_31",167,"NS",0.0509754463465937
"4628","Eye_31",168,"NS",-0.0326574805031209
"4629","Eye_31",169,"NS",0.059120218974887
"4630","Eye_31",170,"NS",0.162231646712417
"4631","Eye_31",171,"NS",-0.0902034475113749
"4632","Eye_31",172,"NS",-0.00305361856538233
"4633","Eye_31",173,"NS",-0.150954749384552
"4634","Eye_31",174,"NS",-0.0257584714069549
"4635","Eye_31",175,"NS",0.0831382265955818
"4636","Eye_31",176,"NS",0.000400211104038992
"4637","Eye_31",177,"NS",0.0233826118752676
"4638","Eye_31",178,"NS",0.141340484986398
"4639","Eye_31",179,"NS",-0.0568313164725181
"4640","Eye_31",180,"NS",0.0510053197440479
"4641","Eye_31",181,"NS",0.0305274146067411
"4642","Eye_31",182,"NS",0.00409697047466378
"4643","Eye_31",183,"NS",-0.0141033967373091
"4644","Eye_31",184,"NS",-0.0689864068400415
"4645","Eye_31",185,"NS",-0.0274945387125666
"4646","Eye_31",186,"NS",0.0337424321963143
"4647","Eye_31",187,"NS",-0.0239541290841983
"4648","Eye_31",188,"NS",0.00802212570173643
"4649","Eye_31",189,"NS",0.0173366990606821
"4650","Eye_31",190,"NS",-0.0824589034301958
"4651","Eye_31",191,"NS",-0.0417163411186625
"4652","Eye_31",192,"NS",-0.0407377375412763
"4653","Eye_31",193,"NS",-0.0333911684806711
"4654","Eye_31",194,"NS",-0.000107796408624806
"4655","Eye_31",195,"NS",-0.0637611515601987
"4656","Eye_31",196,"NS",-0.0720121934615654
"4657","Eye_34",5,"NS",0.0385214661659235
"4658","Eye_34",6,"NS",-0.0250148539014727
"4659","Eye_34",7,"NS",0.0184515137302578
"4660","Eye_34",8,"NS",0.0346034141983118
"4661","Eye_34",9,"NS",0.0173542441542185
"4662","Eye_34",10,"NS",0.0235218451974793
"4663","Eye_34",11,"NS",-0.00799528332076651
"4664","Eye_34",12,"NS",-0.00898169289631361
"4665","Eye_34",13,"NS",0.0265243126496603
"4666","Eye_34",14,"NS",-0.00978008236351627
"4667","Eye_34",15,"NS",0.0193719213230552
"4668","Eye_34",16,"NS",0.0646797280058898
"4669","Eye_34",17,"NS",0.0611650513085348
"4670","Eye_34",18,"NS",0.0320796001867181
"4671","Eye_34",19,"NS",0.0554089291422028
"4672","Eye_34",20,"NS",0.00215146001229302
"4673","Eye_34",21,"NS",-0.0076058079943845
"4674","Eye_34",22,"NS",-0.0046178084344903
"4675","Eye_34",23,"NS",0.0204624403156877
"4676","Eye_34",24,"NS",-0.047712902572816
"4677","Eye_34",25,"NS",0.029840936464857
"4678","Eye_34",26,"NS",0.0116116756696905
"4679","Eye_34",27,"NS",0.0163889441545973
"4680","Eye_34",28,"NS",-0.0379253704580107
"4681","Eye_34",29,"NS",0.0032559404162694
"4682","Eye_34",30,"NS",0.00337892418299328
"4683","Eye_34",31,"NS",0.0574787870045963
"4684","Eye_34",32,"NS",0.0611871407700585
"4685","Eye_34",33,"NS",0.00469570196235053
"4686","Eye_34",34,"NS",0.0136874402085588
"4687","Eye_34",35,"NS",-0.00547548227915061
"4688","Eye_34",36,"NS",-0.00157496667026239
"4689","Eye_34",37,"V6",0.0395098658910198
"4690","Eye_34",38,"V6",0.0237725163108687
"4691","Eye_34",39,"V6",0.018838358022834
"4692","Eye_34",40,"V6",-0.0130015369899452
"4693","Eye_34",41,"V6",0.0140090577277413
"4694","Eye_34",42,"V6",0.12918252830273
"4695","Eye_34",43,"V6",0.000156051211387841
"4696","Eye_34",44,"V6",0.0406014303061296
"4697","Eye_34",45,"V6",-0.00534254348150438
"4698","Eye_34",46,"V6",-0.00433095089681733
"4699","Eye_34",47,"V6",-0.0130884471723816
"4700","Eye_34",48,"V6",0.000932221821541229
"4701","Eye_34",49,"V6",0.00157129025835003
"4702","Eye_34",50,"V6",-0.0141619285535122
"4703","Eye_34",51,"V6",0.0028854205675814
"4704","Eye_34",52,"V6",0.0237357407659567
"4705","Eye_34",53,"V6",0.00863302933471095
"4706","Eye_34",54,"V6",-0.0121839252897441
"4707","Eye_34",55,"V6",0.00809826345143052
"4708","Eye_34",56,"V6",0.0112506746318175
"4709","Eye_34",57,"V6",-0.0120121930686824
"4710","Eye_34",58,"V6",0.0513477338879394
"4711","Eye_34",59,"V6",0.020433836970641
"4712","Eye_34",60,"V6",0.0434887315179831
"4713","Eye_34",61,"V6",0.0774053988226847
"4714","Eye_34",62,"V6",-0.00459054311493724
"4715","Eye_34",63,"V6",-0.0343957980624653
"4716","Eye_34",64,"V6",-0.0400870664724542
"4717","Eye_34",65,"V6",0.0400474462881076
"4718","Eye_34",66,"V6",0.0154390604138386
"4719","Eye_34",67,"V6",0.0400316839516128
"4720","Eye_34",68,"V6",-0.0447420923472594
"4721","Eye_34",69,"NS",-0.00957443724607445
"4722","Eye_34",70,"NS",-0.0137744852695103
"4723","Eye_34",71,"NS",0.0480386350158192
"4724","Eye_34",72,"NS",-0.0345253534834604
"4725","Eye_34",73,"NS",0.023066820431144
"4726","Eye_34",74,"NS",-0.0175544020401605
"4727","Eye_34",75,"NS",-0.00777798699149085
"4728","Eye_34",76,"NS",0.0352475577085271
"4729","Eye_34",77,"NS",0.0206043263220772
"4730","Eye_34",78,"NS",0.076769645576151
"4731","Eye_34",79,"NS",0.0214289949761903
"4732","Eye_34",80,"NS",0.0110509481426083
"4733","Eye_34",81,"NS",-0.011074432052187
"4734","Eye_34",82,"NS",0.0115610140587219
"4735","Eye_34",83,"NS",0.056660951764766
"4736","Eye_34",84,"NS",-0.0034208001034156
"4737","Eye_34",85,"NS",0.0154653819822358
"4738","Eye_34",86,"NS",-0.00181445445738862
"4739","Eye_34",87,"NS",0.0860445695648419
"4740","Eye_34",88,"NS",-0.0241933301780661
"4741","Eye_34",89,"NS",-0.0673343522949048
"4742","Eye_34",90,"NS",-0.00156924882434066
"4743","Eye_34",91,"NS",0.0341856688178268
"4744","Eye_34",92,"NS",0.0598546222436934
"4745","Eye_34",93,"NS",0.066587240584166
"4746","Eye_34",94,"NS",-0.0300570180392472
"4747","Eye_34",95,"NS",-0.00374726525763784
"4748","Eye_34",96,"NS",0.0100672446218501
"4749","Eye_34",97,"NS",-0.0285165111519403
"4750","Eye_34",98,"NS",0.00696930105164826
"4751","Eye_34",99,"NS",-0.012495757113664
"4752","Eye_34",100,"NS",-0.032983341494721
"4753","Eye_34",101,"V6",-0.01215317841716
"4754","Eye_34",102,"V6",0.018794578232394
"4755","Eye_34",103,"V6",-0.0209175894023611
"4756","Eye_34",104,"V6",0.00120769793746659
"4757","Eye_34",105,"V6",0.055704873095342
"4758","Eye_34",106,"V6",0.044740800544961
"4759","Eye_34",107,"V6",-0.0056899985950273
"4760","Eye_34",108,"V6",0.075737177788751
"4761","Eye_34",109,"V6",-0.0155287714112199
"4762","Eye_34",110,"V6",-0.00407346316987184
"4763","Eye_34",111,"V6",0.103068327551586
"4764","Eye_34",112,"V6",0.0245684717679283
"4765","Eye_34",113,"V6",0.0449004142492457
"4766","Eye_34",114,"V6",0.00856641094029678
"4767","Eye_34",115,"V6",0.0186166415818328
"4768","Eye_34",116,"V6",0.00344685947469767
"4769","Eye_34",117,"V6",0.0552922539246793
"4770","Eye_34",118,"V6",0.019001168281981
"4771","Eye_34",119,"V6",-0.0436978145727971
"4772","Eye_34",120,"V6",-0.000480546467349165
"4773","Eye_34",121,"V6",-0.0607209961475412
"4774","Eye_34",122,"V6",-0.0370643431935671
"4775","Eye_34",123,"V6",-0.0643925262178422
"4776","Eye_34",124,"V6",-0.0634949409984579
"4777","Eye_34",125,"V6",-0.0974874308846594
"4778","Eye_34",126,"V6",-0.0667505464459647
"4779","Eye_34",127,"V6",-0.0730028502096029
"4780","Eye_34",128,"V6",-0.0900546601595164
"4781","Eye_34",129,"V6",0.00591696249504704
"4782","Eye_34",130,"V6",-0.0268068465597889
"4783","Eye_34",131,"V6",-0.059004130901888
"4784","Eye_34",132,"V6",-0.0731079126325654
"4785","Eye_34",133,"NS",-0.0161906129539596
"4786","Eye_34",134,"NS",0.0202959202909262
"4787","Eye_34",135,"NS",0.000356478633606209
"4788","Eye_34",136,"NS",-0.0452972534510817
"4789","Eye_34",137,"NS",0.0430727250989634
"4790","Eye_34",138,"NS",0.103639015353081
"4791","Eye_34",139,"NS",0.0201066733988808
"4792","Eye_34",140,"NS",0.0228495818717239
"4793","Eye_34",141,"NS",0.00667933050417733
"4794","Eye_34",142,"NS",0.11182542948651
"4795","Eye_34",143,"NS",-0.039316393691574
"4796","Eye_34",144,"NS",0.0623248101847352
"4797","Eye_34",145,"NS",-0.0408955421983895
"4798","Eye_34",146,"NS",-0.00254672446634858
"4799","Eye_34",147,"NS",-0.0218256676026267
"4800","Eye_34",148,"NS",0.00317392980347613
"4801","Eye_34",149,"NS",0.0208197661640331
"4802","Eye_34",150,"NS",-0.0652179550411665
"4803","Eye_34",151,"NS",-0.025553635201291
"4804","Eye_34",152,"NS",0.012296325574216
"4805","Eye_34",153,"NS",-0.045467361923305
"4806","Eye_34",154,"NS",0.0322546519484427
"4807","Eye_34",155,"NS",-0.0161139051933346
"4808","Eye_34",156,"NS",0.0110606042254011
"4809","Eye_34",157,"NS",-0.023989366014023
"4810","Eye_34",158,"NS",-0.030360477453518
"4811","Eye_34",159,"NS",-0.036403785406754
"4812","Eye_34",160,"NS",-0.0159194282927288
"4813","Eye_34",161,"NS",-0.0360787853530803
"4814","Eye_34",162,"NS",0.0592749758531976
"4815","Eye_34",163,"NS",0.0157466160003598
"4816","Eye_34",164,"NS",0.0213514581408318
"4817","Eye_34",165,"V6",0.0423406947069045
"4818","Eye_34",166,"V6",0.0671898132475392
"4819","Eye_34",167,"V6",-0.0240065421778451
"4820","Eye_34",168,"V6",0.0182905333655573
"4821","Eye_34",169,"V6",-0.028553531122537
"4822","Eye_34",170,"V6",0.0741293564289106
"4823","Eye_34",171,"V6",0.00666600163390059
"4824","Eye_34",172,"V6",0.0587463255432979
"4825","Eye_34",173,"V6",0.0647875544490596
"4826","Eye_34",174,"V6",-0.0180423919089345
"4827","Eye_34",175,"V6",0.0673029043753659
"4828","Eye_34",176,"V6",-0.00168362570733643
"4829","Eye_34",177,"V6",-0.00826263832888661
"4830","Eye_34",178,"V6",-0.00210822346074264
"4831","Eye_34",179,"V6",0.102077916365455
"4832","Eye_34",180,"V6",-0.0449689336006335
"4833","Eye_34",181,"V6",-0.0144282395113672
"4834","Eye_34",182,"V6",-0.0359525910239975
"4835","Eye_34",183,"V6",0.0224292993231935
"4836","Eye_34",184,"V6",-0.0132961865202171
"4837","Eye_34",185,"V6",0.0645992775920389
"4838","Eye_34",186,"V6",0.0481539885515424
"4839","Eye_34",187,"V6",0.0527694029853403
"4840","Eye_34",188,"V6",0.066016203084252
"4841","Eye_34",189,"V6",0.0430983424904402
"4842","Eye_34",190,"V6",0.0343623778161432
"4843","Eye_34",191,"V6",-0.047997797557013
"4844","Eye_34",192,"V6",0.0312272619005392
"4845","Eye_34",193,"V6",0.0837512548462779
"4846","Eye_34",194,"V6",-0.00651427561377407
"4847","Eye_34",195,"V6",-0.064067277211384
"4848","Eye_34",196,"V6",0.120034398349156
"4849","Eye_35",5,"NS",-0.0101451060426291
"4850","Eye_35",6,"NS",0.0646111302850123
"4851","Eye_35",7,"NS",0.102896985283767
"4852","Eye_35",8,"NS",-0.0677734311957754
"4853","Eye_35",9,"NS",-0.0355799579308177
"4854","Eye_35",10,"NS",-0.0806558260034649
"4855","Eye_35",11,"NS",-0.0581576025236882
"4856","Eye_35",12,"NS",-0.011852005949015
"4857","Eye_35",13,"NS",-0.00297316358897265
"4858","Eye_35",14,"NS",0.0205957083539909
"4859","Eye_35",15,"NS",-0.085133144409713
"4860","Eye_35",16,"NS",-0.0550895995227162
"4861","Eye_35",17,"NS",0.0156079879111997
"4862","Eye_35",18,"NS",-0.060594095666989
"4863","Eye_35",19,"NS",0.0999512782153833
"4864","Eye_35",20,"NS",-0.0610246458300034
"4865","Eye_35",21,"NS",-0.0479331510030703
"4866","Eye_35",22,"NS",0.0342136939838708
"4867","Eye_35",23,"NS",0.0926765274095475
"4868","Eye_35",24,"NS",0.12152256931237
"4869","Eye_35",25,"NS",0.00118377655551915
"4870","Eye_35",26,"NS",0.00993892831642537
"4871","Eye_35",27,"NS",-0.0854839287698049
"4872","Eye_35",28,"NS",0.0766063285243749
"4873","Eye_35",29,"NS",-0.0237402224533164
"4874","Eye_35",30,"NS",-0.0240481381291589
"4875","Eye_35",31,"NS",-0.0757627637873612
"4876","Eye_35",32,"NS",0.0231177563642736
"4877","Eye_35",33,"NS",-0.0345014874679374
"4878","Eye_35",34,"NS",-0.0655501078740872
"4879","Eye_35",35,"NS",-0.00701473723820652
"4880","Eye_35",36,"NS",-0.126585050621733
"4881","Eye_35",37,"V6",0.0931043139802279
"4882","Eye_35",38,"V6",0.0419158182058693
"4883","Eye_35",39,"V6",0.0864366221135247
"4884","Eye_35",40,"V6",-0.0345309243960318
"4885","Eye_35",41,"V6",0.03904797829
"4886","Eye_35",42,"V6",-0.0440720417434888
"4887","Eye_35",43,"V6",-0.0401469855153575
"4888","Eye_35",44,"V6",-0.0481769870149703
"4889","Eye_35",45,"V6",0.114230435728552
"4890","Eye_35",46,"V6",-0.00884170904389636
"4891","Eye_35",47,"V6",0.0740309086161222
"4892","Eye_35",48,"V6",0.0864803834765206
"4893","Eye_35",49,"V6",-0.0393130177913224
"4894","Eye_35",50,"V6",-0.0404331902864411
"4895","Eye_35",51,"V6",-0.0568019783308737
"4896","Eye_35",52,"V6",-0.0597105683250463
"4897","Eye_35",53,"V6",-0.0370130622108388
"4898","Eye_35",54,"V6",0.00479996747735529
"4899","Eye_35",55,"V6",0.00403844913303282
"4900","Eye_35",56,"V6",-0.064502238618236
"4901","Eye_35",57,"V6",0.0825886807952898
"4902","Eye_35",58,"V6",-0.0160285455556737
"4903","Eye_35",59,"V6",-0.00199422572292324
"4904","Eye_35",60,"V6",0.015905613202312
"4905","Eye_35",61,"V6",-0.0173271748383555
"4906","Eye_35",62,"V6",0.0771512791900715
"4907","Eye_35",63,"V6",-0.0678735203151745
"4908","Eye_35",64,"V6",0.0251515912729751
"4909","Eye_35",65,"V6",-0.0549078860903894
"4910","Eye_35",66,"V6",0.0478616346104945
"4911","Eye_35",67,"V6",0.0414080306103206
"4912","Eye_35",68,"V6",-0.065620296570005
"4913","Eye_35",69,"NS",0.0552495682843254
"4914","Eye_35",70,"NS",0.0240290600425034
"4915","Eye_35",71,"NS",-0.0321522500241974
"4916","Eye_35",72,"NS",0.067796284202022
"4917","Eye_35",73,"NS",0.0511782970982892
"4918","Eye_35",74,"NS",-0.070148228091809
"4919","Eye_35",75,"NS",-0.0883377411430665
"4920","Eye_35",76,"NS",-0.0512256058567182
"4921","Eye_35",77,"NS",-0.0204106714961264
"4922","Eye_35",78,"NS",-0.0315129399433617
"4923","Eye_35",79,"NS",0.135885709808909
"4924","Eye_35",80,"NS",0.0701816268683134
"4925","Eye_35",81,"NS",-0.108057652141874
"4926","Eye_35",82,"NS",-0.0939942480591406
"4927","Eye_35",83,"NS",0.0439819655006951
"4928","Eye_35",85,"NS",-0.0428635043040599
"4929","Eye_35",86,"NS",0.0234939601235079
"4930","Eye_35",87,"NS",-0.0466397466908167
"4931","Eye_35",88,"NS",0.0502200986483817
"4932","Eye_35",89,"NS",-0.0358074054105907
"4933","Eye_35",90,"NS",-0.00516966206010371
"4934","Eye_35",91,"NS",-0.0488997220901162
"4935","Eye_35",92,"NS",-0.205735127248485
"4936","Eye_35",93,"NS",-0.0330621670601828
"4937","Eye_35",94,"NS",0.0411173542226832
"4938","Eye_35",95,"NS",-0.0187301296135618
"4939","Eye_35",96,"NS",-0.0117664708087277
"4940","Eye_35",97,"NS",0.118890310204088
"4941","Eye_35",98,"NS",0.0280390003725293
"4942","Eye_35",99,"NS",0.0380762502346172
"4943","Eye_35",100,"NS",0.0448310172976193
"4944","Eye_35",101,"V6",0.133820021222388
"4945","Eye_35",102,"V6",-0.0330030928704374
"4946","Eye_35",103,"V6",0.0621336659379745
"4947","Eye_35",104,"V6",0.00551187103649471
"4948","Eye_35",105,"V6",-0.0355464999791363
"4949","Eye_35",106,"V6",0.0181315189998184
"4950","Eye_35",107,"V6",0.0274580122608013
"4951","Eye_35",108,"V6",-0.0841849906276651
"4952","Eye_35",109,"V6",-0.0676489389228534
"4953","Eye_35",110,"V6",-0.0194792469245099
"4954","Eye_35",111,"V6",0.0644188255576532
"4955","Eye_35",112,"V6",0.00519522004280453
"4956","Eye_35",113,"V6",-0.0819121009411308
"4957","Eye_35",114,"V6",-0.0302418164171113
"4958","Eye_35",115,"V6",-0.0582624987664495
"4959","Eye_35",116,"V6",-0.0628374107287686
"4960","Eye_35",117,"V6",0.0262119874136558
"4961","Eye_35",118,"V6",-0.00693588981947767
"4962","Eye_35",119,"V6",-0.0332488465811309
"4963","Eye_35",120,"V6",0.0569501376112668
"4964","Eye_35",121,"V6",-0.0176171996734536
"4965","Eye_35",122,"V6",0.016255943293698
"4966","Eye_35",123,"V6",0.0852605388147848
"4967","Eye_35",124,"V6",-0.0754235449908852
"4968","Eye_35",125,"V6",-0.108479925332895
"4969","Eye_35",126,"V6",0.0699799669094825
"4970","Eye_35",127,"V6",-0.0157438340779664
"4971","Eye_35",128,"V6",0.0980125946505181
"4972","Eye_35",129,"V6",-0.121908462508087
"4973","Eye_35",130,"V6",-0.0490917071969745
"4974","Eye_35",131,"V6",0.026845173971708
"4975","Eye_35",132,"V6",0.192952263065245
"4976","Eye_35",133,"NS",0.0455714265784123
"4977","Eye_35",134,"NS",-0.108556620069247
"4978","Eye_35",135,"NS",0.0564072407767965
"4979","Eye_35",136,"NS",-0.0243438328681015
"4980","Eye_35",137,"NS",0.0822665533983163
"4981","Eye_35",138,"NS",0.0736082228854921
"4982","Eye_35",139,"NS",0.0760300419482639
"4983","Eye_35",140,"NS",-0.0925481374360504
"4984","Eye_35",141,"NS",0.00446078192962919
"4985","Eye_35",142,"NS",0.00462533694196313
"4986","Eye_35",143,"NS",0.0375605724425638
"4987","Eye_35",144,"NS",-0.0415774651091299
"4988","Eye_35",145,"NS",-0.0687275016654095
"4989","Eye_35",146,"NS",-0.0430388599102891
"4990","Eye_35",147,"NS",0.0655466371773107
"4991","Eye_35",148,"NS",-0.0805323728857758
"4992","Eye_35",149,"NS",0.0597286511307533
"4993","Eye_35",150,"NS",0.13672564753771
"4994","Eye_35",151,"NS",0.0547128890248286
"4995","Eye_35",152,"NS",-0.0479712183102832
"4996","Eye_35",153,"NS",0.00123070469991613
"4997","Eye_35",154,"NS",0.00863206352400112
"4998","Eye_35",155,"NS",0.0363552858390683
"4999","Eye_35",156,"NS",-0.0803252986114256
"5000","Eye_35",157,"NS",-0.0827544881608081
"5001","Eye_35",158,"NS",0.0876617120477896
"5002","Eye_35",159,"NS",0.0513702680505903
"5003","Eye_35",160,"NS",0.0309427229211555
"5004","Eye_35",161,"NS",-0.0607605465063151
"5005","Eye_35",162,"NS",-0.027126660245909
"5006","Eye_35",163,"NS",-0.116207051841885
"5007","Eye_35",164,"NS",0.0511934648361825
"5008","Eye_35",165,"V6",0.0419315951323158
"5009","Eye_35",166,"V6",0.0504127494635926
"5010","Eye_35",167,"V6",0.0524130956112067
"5011","Eye_35",168,"V6",-0.00919877655036357
"5012","Eye_35",169,"V6",0.00786265906993723
"5013","Eye_35",170,"V6",0.448958456322767
"5014","Eye_35",171,"V6",0.0071264469760848
"5015","Eye_35",172,"V6",0.0498950878003084
"5016","Eye_35",173,"V6",-0.0219302831280802
"5017","Eye_35",174,"V6",0.0586710634518679
"5018","Eye_35",175,"V6",0.0101405087499384
"5019","Eye_35",176,"V6",-0.076842258092066
"5020","Eye_35",177,"V6",0.109941115004738
"5021","Eye_35",178,"V6",-0.0515565683261421
"5022","Eye_35",179,"V6",-0.0688491729228307
"5023","Eye_35",180,"V6",-0.0159329595648871
"5024","Eye_35",181,"V6",0.12360846347764
"5025","Eye_35",182,"V6",0.0851556095882294
"5026","Eye_35",183,"V6",0.173794925767104
"5027","Eye_35",184,"V6",-0.0132529742796859
"5028","Eye_35",185,"V6",-0.0537321150109291
"5029","Eye_35",186,"V6",-0.00982497542518346
"5030","Eye_35",187,"V6",0.0105841714045572
"5031","Eye_35",188,"V6",0.061181235595942
"5032","Eye_35",189,"V6",0.126591909304954
"5033","Eye_35",190,"V6",-0.0078861994049363
"5034","Eye_35",191,"V6",-0.00273204870337446
"5035","Eye_35",192,"V6",0.0924840785349429
"5036","Eye_35",193,"V6",-0.0236395716187644
"5037","Eye_35",194,"V6",0.06331882051024
"5038","Eye_35",195,"V6",0.0948611041037804
"5039","Eye_35",196,"V6",-0.0196493058981946
"5040","Eye_36",5,"NS",-0.0354130858676841
"5041","Eye_36",6,"NS",0.00716338637019467
"5042","Eye_36",7,"NS",-0.0281542077395698
"5043","Eye_36",8,"NS",-0.0097190056201578
"5044","Eye_36",9,"NS",-0.0621350017972556
